date,to_type,sport,store,turnover,quantity,nb_transaction
3/23/2019 0:00,offline,TRIATHLON,1614,420,7,60
3/23/2019 0:00,offline,BADMINTON,1614,2480,62,40
3/23/2019 0:00,online,PILATES,191,2881,43,67
3/23/2019 0:00,offline,Others,1614,672,14,48
3/23/2019 0:00,offline,SWIMMING,1614,1476,36,41
3/23/2019 0:00,offline,SKI,1614,1196,92,13
3/23/2019 0:00,online,JOG/RUN,191,7120,89,80
3/23/2019 0:00,offline,DIVING,1614,2592,32,81
3/23/2019 0:00,offline,VOLLEYBALL,1618,1520,80,19
3/23/2019 0:00,online,TENNIS,191,5248,82,64
3/23/2019 0:00,offline,TRAIL,1614,434,7,62
3/23/2019 0:00,offline,YOGA,1614,2320,58,40
3/23/2019 0:00,offline,SKATE/ROLLER,1614,896,28,32
3/23/2019 0:00,offline,UNKNOWN,1618,1261,97,13
3/23/2019 0:00,online,CROSSTRAIN,191,804,12,67
3/23/2019 0:00,offline,CYCLING,1618,3690,90,41
3/23/2019 0:00,online,SWIMMING,191,400,20,20
3/23/2019 0:00,online,TRAIL,191,5074,86,59
3/23/2019 0:00,offline,FOOTBALL,1618,1672,19,88
3/23/2019 0:00,online,SURFING,191,121,11,11
3/23/2019 0:00,offline,SAILING,1618,1332,74,18
3/23/2019 0:00,online,SKATE/ROLLER,191,3102,47,66
3/23/2019 0:00,offline,Others,1618,5022,81,62
3/23/2019 0:00,online,BASKETBALL,191,2112,32,66
3/23/2019 0:00,offline,SURFING,1618,512,32,16
3/23/2019 0:00,online,YOGA,191,1729,19,91
3/23/2019 0:00,offline,TABLE_TENNIS,1618,1196,26,46
3/23/2019 0:00,online,VOLLEYBALL,191,5432,97,56
3/23/2019 0:00,online,SKI,191,1134,21,54
3/23/2019 0:00,online,BADMINTON,191,440,55,8
3/23/2019 0:00,offline,BASKETBALL,1618,1458,54,27
3/23/2019 0:00,offline,TRAIL,1618,65,65,1
3/23/2019 0:00,online,Others,191,200,25,8
3/23/2019 0:00,online,TRIATHLON,191,3360,96,35
3/23/2019 0:00,offline,BOXING,1618,4590,51,90
3/23/2019 0:00,online,FOOTBALL,191,1577,83,19
3/23/2019 0:00,online,GOLF,191,60,12,5
3/23/2019 0:00,online,HIKING/TREKKING,191,676,52,13
3/23/2019 0:00,offline,GOLF,1618,666,9,74
3/23/2019 0:00,offline,KAYAK/SUP,1618,8342,97,86
3/23/2019 0:00,offline,PILATES,1614,7998,86,93
3/23/2019 0:00,offline,SQUASH,1618,3040,38,80
3/23/2019 0:00,offline,FOOTBALL,1614,2325,31,75
3/23/2019 0:00,offline,CLIMBING,1618,2808,72,39
3/24/2019 0:00,offline,PILATES,1614,5530,70,79
3/24/2019 0:00,offline,SURFING,1618,2562,61,42
3/24/2019 0:00,offline,SWIMMING,1618,984,24,41
3/24/2019 0:00,offline,SKATE/ROLLER,1618,1909,23,83
3/24/2019 0:00,offline,DIVING,1614,705,15,47
3/24/2019 0:00,offline,SWIMMING,1614,3640,65,56
3/24/2019 0:00,offline,JOG/RUN,1618,2170,31,70
3/24/2019 0:00,offline,JOG/RUN,1614,594,18,33
3/24/2019 0:00,offline,BADMINTON,1614,5,1,5
3/24/2019 0:00,offline,HIKING/TREKKING,1618,8460,90,94
3/24/2019 0:00,offline,BASKETBALL,1618,658,7,94
3/24/2019 0:00,offline,FOOTBALL,1614,510,6,85
3/24/2019 0:00,offline,BASKETBALL,1614,6716,73,92
3/24/2019 0:00,offline,BADMINTON,1618,6090,87,70
3/24/2019 0:00,offline,TRAIL,1618,2016,21,96
3/24/2019 0:00,offline,CROSSTRAIN,1618,8613,87,99
3/24/2019 0:00,offline,TENNIS,1618,3528,84,42
3/24/2019 0:00,offline,SURFING,1614,3484,52,67
3/24/2019 0:00,offline,SQUASH,1618,6016,94,64
3/24/2019 0:00,offline,HIKING/TREKKING,1614,144,12,12
3/24/2019 0:00,online,YOGA,191,55,5,11
3/24/2019 0:00,offline,GOLF,1618,847,77,11
3/24/2019 0:00,offline,YOGA,1618,6097,91,67
3/24/2019 0:00,offline,FOOTBALL,1618,3384,36,94
3/24/2019 0:00,online,VOLLEYBALL,191,6375,85,75
3/24/2019 0:00,offline,TABLE_TENNIS,1614,4785,55,87
3/24/2019 0:00,offline,DIVING,1618,5720,88,65
3/24/2019 0:00,offline,BOXING,1618,5264,94,56
3/24/2019 0:00,offline,SAILING,1614,7315,95,77
3/24/2019 0:00,offline,SKATE/ROLLER,1614,979,11,89
3/24/2019 0:00,offline,KAYAK/SUP,1614,2136,89,24
3/24/2019 0:00,offline,PILATES,1618,204,6,34
3/24/2019 0:00,offline,CLIMBING,1618,969,17,57
3/24/2019 0:00,online,Others,191,3864,92,42
3/24/2019 0:00,offline,UNKNOWN,1618,1176,98,12
3/24/2019 0:00,offline,TABLE_TENNIS,1618,1121,19,59
3/24/2019 0:00,offline,Others,1618,546,39,14
3/24/2019 0:00,offline,FITNESS,1614,5280,96,55
3/24/2019 0:00,offline,SKI,1618,595,85,7
3/24/2019 0:00,offline,CYCLING,1614,1743,83,21
3/24/2019 0:00,offline,KAYAK/SUP,1618,782,23,34
3/24/2019 0:00,offline,YOGA,1614,2457,63,39
3/24/2019 0:00,offline,GOLF,1614,8170,95,86
3/24/2019 0:00,online,HIKING/TREKKING,191,1230,41,30
3/24/2019 0:00,offline,TRIATHLON,1614,2240,56,40
3/24/2019 0:00,online,FITNESS,191,2093,91,23
3/24/2019 0:00,online,CROSSTRAIN,191,230,10,23
3/24/2019 0:00,online,PILATES,191,1564,23,68
3/24/2019 0:00,offline,CROSSTRAIN,1614,110,5,22
3/24/2019 0:00,offline,SQUASH,1614,893,47,19
3/24/2019 0:00,offline,RUGBY,1614,3104,97,32
3/24/2019 0:00,online,CYCLING,191,518,14,37
3/24/2019 0:00,online,SAILING,191,3220,35,92
3/24/2019 0:00,online,TENNIS,191,1230,82,15
3/24/2019 0:00,online,FOOTBALL,191,1512,24,63
3/24/2019 0:00,offline,CYCLING,1618,160,32,5
3/24/2019 0:00,online,TABLE_TENNIS,191,940,94,10
3/24/2019 0:00,offline,Others,1614,180,4,45
3/24/2019 0:00,online,SKATE/ROLLER,191,1116,62,18
3/24/2019 0:00,offline,TRAIL,1614,744,31,24
3/24/2019 0:00,online,JOG/RUN,191,1660,83,20
3/24/2019 0:00,offline,FITNESS,1618,4543,59,77
3/24/2019 0:00,online,TRIATHLON,191,2754,34,81
3/24/2019 0:00,online,BASKETBALL,191,4277,47,91
3/24/2019 0:00,online,DIVING,191,576,64,9
3/24/2019 0:00,offline,RUGBY,1618,6000,80,75
3/24/2019 0:00,offline,TRIATHLON,1618,3157,41,77
3/24/2019 0:00,online,BADMINTON,191,4270,61,70
3/24/2019 0:00,online,TRAIL,191,55,11,5
3/24/2019 0:00,online,SURFING,191,880,44,20
3/24/2019 0:00,offline,SKI,1614,882,98,9
3/24/2019 0:00,offline,TENNIS,1614,270,15,18
3/24/2019 0:00,online,SKI,191,3182,74,43
3/24/2019 0:00,offline,SAILING,1618,40,2,20
3/24/2019 0:00,online,GOLF,191,7410,95,78
3/24/2019 0:00,online,SWIMMING,191,120,3,40
3/25/2019 0:00,offline,SWIMMING,1618,4774,77,62
3/25/2019 0:00,offline,BASKETBALL,1614,3360,96,35
3/25/2019 0:00,offline,SKATE/ROLLER,1614,5766,62,93
3/25/2019 0:00,offline,GOLF,1618,3960,44,90
3/25/2019 0:00,offline,SURFING,1618,2288,52,44
3/25/2019 0:00,offline,TRIATHLON,1618,1794,46,39
3/25/2019 0:00,offline,BADMINTON,1618,2870,70,41
3/25/2019 0:00,offline,JOG/RUN,1614,4235,77,55
3/25/2019 0:00,offline,DIVING,1618,2436,87,28
3/25/2019 0:00,offline,HIKING/TREKKING,1618,5183,73,71
3/25/2019 0:00,offline,TRAIL,1614,1260,15,84
3/25/2019 0:00,offline,FITNESS,1618,1147,31,37
3/25/2019 0:00,offline,YOGA,1618,2170,31,70
3/25/2019 0:00,offline,CYCLING,1618,4085,43,95
3/25/2019 0:00,offline,PILATES,1614,3920,40,98
3/25/2019 0:00,online,BOXING,191,558,93,6
3/25/2019 0:00,online,FITNESS,191,5180,74,70
3/25/2019 0:00,offline,Others,1614,728,8,91
3/25/2019 0:00,offline,YOGA,1614,2052,54,38
3/25/2019 0:00,offline,TENNIS,1618,4088,73,56
3/25/2019 0:00,offline,FOOTBALL,1618,1032,86,12
3/25/2019 0:00,online,YOGA,191,200,50,4
3/25/2019 0:00,offline,BADMINTON,1614,3840,40,96
3/25/2019 0:00,offline,FITNESS,1614,1360,17,80
3/25/2019 0:00,offline,SKATE/ROLLER,1618,840,21,40
3/25/2019 0:00,offline,GOLF,1614,1518,22,69
3/25/2019 0:00,offline,RUGBY,1614,3403,41,83
3/25/2019 0:00,offline,CROSSTRAIN,1618,3906,63,62
3/25/2019 0:00,offline,FOOTBALL,1614,160,4,40
3/25/2019 0:00,offline,SQUASH,1618,512,64,8
3/25/2019 0:00,offline,BOXING,1618,8075,85,95
3/25/2019 0:00,offline,Others,1618,147,7,21
3/25/2019 0:00,offline,CYCLING,1614,355,71,5
3/25/2019 0:00,online,TENNIS,191,2268,81,28
3/25/2019 0:00,offline,TRAIL,1618,2368,64,37
3/25/2019 0:00,offline,RUGBY,1618,1638,63,26
3/25/2019 0:00,offline,SAILING,1618,280,4,70
3/25/2019 0:00,offline,CLIMBING,1618,5850,78,75
3/25/2019 0:00,offline,BASKETBALL,1618,714,34,21
3/25/2019 0:00,offline,DIVING,1614,2914,94,31
3/25/2019 0:00,offline,HIKING/TREKKING,1614,3496,76,46
3/25/2019 0:00,offline,TABLE_TENNIS,1618,1380,20,69
3/25/2019 0:00,online,HIKING/TREKKING,191,486,81,6
3/25/2019 0:00,online,SAILING,191,112,14,8
3/25/2019 0:00,online,BADMINTON,191,1071,21,51
3/25/2019 0:00,online,GOLF,191,3120,65,48
3/25/2019 0:00,online,Others,191,2613,39,67
3/25/2019 0:00,online,SURFING,191,5610,66,85
3/25/2019 0:00,online,PILATES,191,880,88,10
3/25/2019 0:00,online,FOOTBALL,191,5106,74,69
3/25/2019 0:00,online,JOG/RUN,191,693,63,11
3/25/2019 0:00,online,CYCLING,191,7050,75,94
3/25/2019 0:00,offline,CROSSTRAIN,1614,1394,41,34
3/25/2019 0:00,offline,TENNIS,1614,4620,66,70
3/25/2019 0:00,online,BASKETBALL,191,3835,59,65
3/25/2019 0:00,online,SKI,191,1863,23,81
3/25/2019 0:00,offline,SWIMMING,1614,68,17,4
3/25/2019 0:00,offline,KAYAK/SUP,1614,2175,29,75
3/25/2019 0:00,online,DIVING,191,2898,42,69
3/25/2019 0:00,offline,PILATES,1618,286,11,26
3/25/2019 0:00,offline,TRIATHLON,1614,209,11,19
3/25/2019 0:00,online,TRAIL,191,1230,15,82
3/25/2019 0:00,offline,JOG/RUN,1618,3995,85,47
3/25/2019 0:00,online,CROSSTRAIN,191,2320,40,58
3/25/2019 0:00,offline,SKI,1618,1452,33,44
3/25/2019 0:00,online,SKATE/ROLLER,191,621,27,23
3/25/2019 0:00,online,KAYAK/SUP,191,2263,73,31
3/25/2019 0:00,offline,TABLE_TENNIS,1614,2560,80,32
3/25/2019 0:00,offline,SAILING,1614,2210,65,34
3/25/2019 0:00,offline,KAYAK/SUP,1618,540,18,30
3/25/2019 0:00,offline,SURFING,1614,4293,81,53
3/25/2019 0:00,offline,SKI,1614,770,35,22
3/25/2019 0:00,online,SWIMMING,191,1809,67,27
3/26/2019 0:00,offline,FITNESS,1618,1875,25,75
3/26/2019 0:00,offline,CROSSTRAIN,1618,182,2,91
3/26/2019 0:00,offline,SKATE/ROLLER,1618,1407,21,67
3/26/2019 0:00,offline,RUGBY,1614,102,34,3
3/26/2019 0:00,offline,SAILING,1614,1650,55,30
3/26/2019 0:00,offline,SWIMMING,1618,1512,42,36
3/26/2019 0:00,offline,FITNESS,1614,2752,64,43
3/26/2019 0:00,offline,PILATES,1618,225,45,5
3/26/2019 0:00,offline,CLIMBING,1618,1316,28,47
3/26/2019 0:00,offline,TENNIS,1618,8448,96,88
3/26/2019 0:00,offline,TENNIS,1614,4998,51,98
3/26/2019 0:00,offline,TABLE_TENNIS,1618,68,2,34
3/26/2019 0:00,offline,HIKING/TREKKING,1614,6497,89,73
3/26/2019 0:00,offline,JOG/RUN,1614,2275,35,65
3/26/2019 0:00,offline,FOOTBALL,1618,3731,91,41
3/26/2019 0:00,offline,HIKING/TREKKING,1618,2278,67,34
3/26/2019 0:00,offline,SAILING,1618,72,9,8
3/26/2019 0:00,offline,KAYAK/SUP,1614,4131,51,81
3/26/2019 0:00,offline,SWIMMING,1614,174,6,29
3/26/2019 0:00,offline,DIVING,1618,486,27,18
3/26/2019 0:00,offline,TRIATHLON,1614,7332,78,94
3/26/2019 0:00,offline,BADMINTON,1618,870,29,30
3/26/2019 0:00,online,JOG/RUN,191,2565,95,27
3/26/2019 0:00,online,TENNIS,191,2296,56,41
3/26/2019 0:00,offline,SURFING,1614,3304,56,59
3/26/2019 0:00,offline,TRAIL,1618,240,40,6
3/26/2019 0:00,offline,PILATES,1614,7056,84,84
3/26/2019 0:00,offline,SKATE/ROLLER,1614,2574,99,26
3/26/2019 0:00,offline,JOG/RUN,1618,5478,83,66
3/26/2019 0:00,offline,SKI,1614,1280,20,64
3/26/2019 0:00,offline,KAYAK/SUP,1618,437,19,23
3/26/2019 0:00,offline,TRIATHLON,1618,2214,27,82
3/26/2019 0:00,offline,BASKETBALL,1614,3564,99,36
3/26/2019 0:00,offline,YOGA,1618,279,3,93
3/26/2019 0:00,offline,CROSSTRAIN,1614,171,19,9
3/26/2019 0:00,offline,RUGBY,1618,300,50,6
3/26/2019 0:00,online,SWIMMING,191,1350,75,18
3/26/2019 0:00,offline,SKI,1618,2100,84,25
3/26/2019 0:00,offline,Others,1618,3360,56,60
3/26/2019 0:00,offline,GOLF,1618,6408,89,72
3/26/2019 0:00,online,BOXING,191,2624,82,32
3/26/2019 0:00,offline,FOOTBALL,1614,245,5,49
3/26/2019 0:00,online,PILATES,191,1581,93,17
3/26/2019 0:00,offline,BOXING,1618,4108,52,79
3/26/2019 0:00,online,FOOTBALL,191,2112,88,24
3/26/2019 0:00,offline,BADMINTON,1614,1254,19,66
3/26/2019 0:00,offline,TRAIL,1614,1998,54,37
3/26/2019 0:00,offline,DIVING,1614,1771,23,77
3/26/2019 0:00,online,SURFING,191,9215,97,95
3/26/2019 0:00,offline,SURFING,1618,2511,93,27
3/26/2019 0:00,online,Others,191,335,67,5
3/26/2019 0:00,online,GOLF,191,992,16,62
3/26/2019 0:00,online,SKI,191,6160,88,70
3/26/2019 0:00,online,DIVING,191,6,6,1
3/26/2019 0:00,offline,YOGA,1614,5032,68,74
3/26/2019 0:00,offline,CYCLING,1618,7120,80,89
3/26/2019 0:00,offline,BASKETBALL,1618,2950,59,50
3/26/2019 0:00,offline,SQUASH,1614,1955,85,23
3/26/2019 0:00,online,SAILING,191,1620,90,18
3/26/2019 0:00,offline,CYCLING,1614,2992,68,44
3/26/2019 0:00,online,CYCLING,191,7007,91,77
3/26/2019 0:00,online,TRAIL,191,2970,54,55
3/26/2019 0:00,online,YOGA,191,1296,72,18
3/26/2019 0:00,offline,Others,1614,792,99,8
3/26/2019 0:00,offline,GOLF,1614,640,8,80
3/26/2019 0:00,offline,CLIMBING,1614,3280,40,82
3/26/2019 0:00,online,CROSSTRAIN,191,546,39,14
3/26/2019 0:00,online,HIKING/TREKKING,191,621,23,27
3/26/2019 0:00,online,FITNESS,191,19,19,1
3/26/2019 0:00,offline,TABLE_TENNIS,1614,1680,84,20
3/26/2019 0:00,online,SKATE/ROLLER,191,6675,89,75
3/27/2019 0:00,offline,JOG/RUN,1618,11,11,1
3/27/2019 0:00,offline,KAYAK/SUP,1614,2812,74,38
3/27/2019 0:00,offline,SAILING,1618,2619,27,97
3/27/2019 0:00,offline,FITNESS,1614,405,45,9
3/27/2019 0:00,offline,BADMINTON,1618,1375,55,25
3/27/2019 0:00,offline,PILATES,1618,3009,59,51
3/27/2019 0:00,offline,FITNESS,1618,83,1,83
3/27/2019 0:00,offline,SWIMMING,1618,1411,17,83
3/27/2019 0:00,offline,SKATE/ROLLER,1614,4312,56,77
3/27/2019 0:00,offline,DIVING,1618,2496,64,39
3/27/2019 0:00,offline,FOOTBALL,1614,370,74,5
3/27/2019 0:00,offline,TRAIL,1618,1050,15,70
3/27/2019 0:00,offline,TABLE_TENNIS,1618,6675,89,75
3/27/2019 0:00,offline,BASKETBALL,1618,4512,48,94
3/27/2019 0:00,offline,BADMINTON,1614,5917,61,97
3/27/2019 0:00,offline,JOG/RUN,1614,3160,40,79
3/27/2019 0:00,offline,SKATE/ROLLER,1618,3589,97,37
3/27/2019 0:00,offline,BASKETBALL,1614,2343,33,71
3/27/2019 0:00,offline,CROSSTRAIN,1618,1248,26,48
3/27/2019 0:00,offline,SURFING,1614,768,64,12
3/27/2019 0:00,offline,TENNIS,1614,2322,43,54
3/27/2019 0:00,offline,FOOTBALL,1618,259,37,7
3/27/2019 0:00,offline,TENNIS,1618,138,3,46
3/27/2019 0:00,offline,TRIATHLON,1618,253,23,11
3/27/2019 0:00,offline,DIVING,1614,1575,45,35
3/27/2019 0:00,online,YOGA,191,4899,71,69
3/27/2019 0:00,offline,SWIMMING,1614,504,56,9
3/27/2019 0:00,offline,PILATES,1614,399,19,21
3/27/2019 0:00,offline,YOGA,1614,5626,58,97
3/27/2019 0:00,offline,HIKING/TREKKING,1618,414,46,9
3/27/2019 0:00,offline,YOGA,1618,2976,31,96
3/27/2019 0:00,offline,UNKNOWN,1618,1980,20,99
3/27/2019 0:00,offline,SQUASH,1618,3393,39,87
3/27/2019 0:00,offline,RUGBY,1618,1536,48,32
3/27/2019 0:00,offline,TRAIL,1614,6106,86,71
3/27/2019 0:00,online,PILATES,191,6417,93,69
3/27/2019 0:00,offline,Others,1614,3570,42,85
3/27/2019 0:00,offline,RUGBY,1614,2187,81,27
3/27/2019 0:00,offline,BOXING,1618,1748,46,38
3/27/2019 0:00,offline,SURFING,1618,4171,43,97
3/27/2019 0:00,offline,Others,1618,48,3,16
3/27/2019 0:00,online,DIVING,191,840,30,28
3/27/2019 0:00,offline,CLIMBING,1618,1037,17,61
3/27/2019 0:00,online,JOG/RUN,191,5644,68,83
3/27/2019 0:00,offline,HIKING/TREKKING,1614,3136,32,98
3/27/2019 0:00,online,GOLF,191,1225,35,35
3/27/2019 0:00,online,BOXING,191,584,8,73
3/27/2019 0:00,online,SURFING,191,3485,85,41
3/27/2019 0:00,online,BASKETBALL,191,3840,40,96
3/27/2019 0:00,offline,GOLF,1618,7968,83,96
3/27/2019 0:00,online,FOOTBALL,191,1500,30,50
3/27/2019 0:00,offline,CYCLING,1618,1340,20,67
3/27/2019 0:00,online,SQUASH,191,874,23,38
3/27/2019 0:00,offline,SKI,1618,6696,93,72
3/27/2019 0:00,online,SKI,191,90,3,30
3/27/2019 0:00,online,CROSSTRAIN,191,5412,82,66
3/27/2019 0:00,online,FITNESS,191,999,27,37
3/27/2019 0:00,offline,TABLE_TENNIS,1614,4690,70,67
3/27/2019 0:00,online,TRAIL,191,8832,96,92
3/27/2019 0:00,online,SAILING,191,5037,73,69
3/27/2019 0:00,online,SWIMMING,191,340,20,17
3/27/2019 0:00,online,TABLE_TENNIS,191,7623,99,77
3/27/2019 0:00,online,CYCLING,191,2070,30,69
3/27/2019 0:00,online,HIKING/TREKKING,191,1512,28,54
3/27/2019 0:00,online,Others,191,1887,37,51
3/27/2019 0:00,offline,TRIATHLON,1614,1128,47,24
3/27/2019 0:00,offline,CYCLING,1614,2542,31,82
3/27/2019 0:00,offline,CROSSTRAIN,1614,6450,75,86
3/27/2019 0:00,online,SKATE/ROLLER,191,3772,92,41
3/27/2019 0:00,online,KAYAK/SUP,191,6030,67,90
3/27/2019 0:00,offline,KAYAK/SUP,1618,168,28,6
3/27/2019 0:00,online,TENNIS,191,3337,71,47
3/28/2019 0:00,offline,YOGA,1618,246,3,82
3/28/2019 0:00,offline,SKATE/ROLLER,1618,3440,40,86
3/28/2019 0:00,offline,SURFING,1614,2272,71,32
3/28/2019 0:00,offline,DIVING,1614,180,30,6
3/28/2019 0:00,offline,HIKING/TREKKING,1618,1479,17,87
3/28/2019 0:00,offline,FOOTBALL,1618,2769,39,71
3/28/2019 0:00,offline,JOG/RUN,1618,7410,78,95
3/28/2019 0:00,offline,CYCLING,1618,370,5,74
3/28/2019 0:00,offline,YOGA,1614,5369,59,91
3/28/2019 0:00,offline,FITNESS,1618,126,6,21
3/28/2019 0:00,offline,PILATES,1614,5766,93,62
3/28/2019 0:00,online,JOG/RUN,191,80,5,16
3/28/2019 0:00,offline,RUGBY,1614,190,2,95
3/28/2019 0:00,offline,BASKETBALL,1614,118,2,59
3/28/2019 0:00,offline,CROSSTRAIN,1618,3096,72,43
3/28/2019 0:00,offline,TRIATHLON,1614,1156,34,34
3/28/2019 0:00,offline,TRAIL,1618,5580,62,90
3/28/2019 0:00,offline,FOOTBALL,1614,1288,28,46
3/28/2019 0:00,offline,SQUASH,1618,2010,30,67
3/28/2019 0:00,online,CROSSTRAIN,191,637,91,7
3/28/2019 0:00,online,TENNIS,191,2052,27,76
3/28/2019 0:00,offline,HIKING/TREKKING,1614,4340,70,62
3/28/2019 0:00,online,Others,191,792,24,33
3/28/2019 0:00,offline,CLIMBING,1618,3640,65,56
3/28/2019 0:00,online,PILATES,191,602,86,7
3/28/2019 0:00,offline,KAYAK/SUP,1618,3471,39,89
3/28/2019 0:00,offline,FITNESS,1614,266,38,7
3/28/2019 0:00,offline,SKI,1618,7790,95,82
3/28/2019 0:00,offline,CYCLING,1614,520,8,65
3/28/2019 0:00,online,SWIMMING,191,290,5,58
3/28/2019 0:00,online,CYCLING,191,287,41,7
3/28/2019 0:00,offline,RUGBY,1618,1560,40,39
3/28/2019 0:00,offline,SQUASH,1614,3526,86,41
3/28/2019 0:00,offline,JOG/RUN,1614,1020,68,15
3/28/2019 0:00,offline,SAILING,1614,2673,33,81
3/28/2019 0:00,offline,TABLE_TENNIS,1618,1001,91,11
3/28/2019 0:00,online,BASKETBALL,191,4623,67,69
3/28/2019 0:00,online,SKI,191,696,29,24
3/28/2019 0:00,offline,TABLE_TENNIS,1614,4930,85,58
3/28/2019 0:00,offline,CROSSTRAIN,1614,4984,56,89
3/28/2019 0:00,offline,TENNIS,1618,255,51,5
3/28/2019 0:00,offline,BASKETBALL,1618,95,19,5
3/28/2019 0:00,offline,Others,1618,1274,14,91
3/28/2019 0:00,online,BADMINTON,191,2838,86,33
3/28/2019 0:00,offline,GOLF,1618,560,56,10
3/28/2019 0:00,offline,PILATES,1618,2494,86,29
3/28/2019 0:00,offline,Others,1614,1617,49,33
3/28/2019 0:00,offline,UNKNOWN,1618,594,11,54
3/28/2019 0:00,online,SKATE/ROLLER,191,182,91,2
3/28/2019 0:00,offline,SWIMMING,1614,3276,63,52
3/28/2019 0:00,online,FITNESS,191,3182,74,43
3/28/2019 0:00,offline,TRAIL,1614,1620,36,45
3/28/2019 0:00,offline,SKATE/ROLLER,1614,870,58,15
3/28/2019 0:00,online,FOOTBALL,191,160,5,32
3/28/2019 0:00,online,TRIATHLON,191,913,11,83
3/28/2019 0:00,offline,TENNIS,1614,1760,55,32
3/28/2019 0:00,offline,BADMINTON,1618,938,14,67
3/28/2019 0:00,offline,GOLF,1614,5035,95,53
3/28/2019 0:00,online,DIVING,191,5698,77,74
3/28/2019 0:00,online,BOXING,191,6006,91,66
3/28/2019 0:00,online,GOLF,191,165,33,5
3/28/2019 0:00,offline,SWIMMING,1618,2800,80,35
3/28/2019 0:00,offline,KAYAK/SUP,1614,3096,86,36
3/28/2019 0:00,online,TRAIL,191,322,14,23
3/28/2019 0:00,offline,SURFING,1618,4400,55,80
3/28/2019 0:00,offline,BADMINTON,1614,3920,40,98
3/28/2019 0:00,online,KAYAK/SUP,191,4320,96,45
3/28/2019 0:00,offline,DIVING,1618,2880,32,90
3/28/2019 0:00,offline,TRIATHLON,1618,5626,97,58
3/28/2019 0:00,offline,SAILING,1618,1846,71,26
3/28/2019 0:00,offline,BOXING,1618,3870,45,86
3/28/2019 0:00,online,HIKING/TREKKING,191,975,25,39
3/28/2019 0:00,online,RUGBY,191,4818,66,73
3/28/2019 0:00,online,SURFING,191,3984,83,48
3/28/2019 0:00,online,YOGA,191,6474,83,78
3/29/2019 0:00,offline,CROSSTRAIN,1614,2457,63,39
3/29/2019 0:00,offline,HIKING/TREKKING,1618,288,18,16
3/29/2019 0:00,offline,FITNESS,1614,594,54,11
3/29/2019 0:00,online,BASKETBALL,191,3157,77,41
3/29/2019 0:00,offline,PILATES,1614,6674,94,71
3/29/2019 0:00,online,SWIMMING,191,7371,81,91
3/29/2019 0:00,offline,JOG/RUN,1614,5896,88,67
3/29/2019 0:00,online,JOG/RUN,191,184,2,92
3/29/2019 0:00,offline,BADMINTON,1614,8736,91,96
3/29/2019 0:00,offline,SURFING,1614,340,34,10
3/29/2019 0:00,offline,TRIATHLON,1618,6232,76,82
3/29/2019 0:00,offline,SURFING,1618,1431,27,53
3/29/2019 0:00,offline,CYCLING,1618,2915,55,53
3/29/2019 0:00,offline,YOGA,1618,3952,52,76
3/29/2019 0:00,offline,TENNIS,1618,660,22,30
3/29/2019 0:00,offline,GOLF,1614,2867,47,61
3/29/2019 0:00,offline,BASKETBALL,1618,1960,35,56
3/29/2019 0:00,offline,SAILING,1614,820,41,20
3/29/2019 0:00,offline,SAILING,1618,779,41,19
3/29/2019 0:00,offline,BASKETBALL,1614,4140,92,45
3/29/2019 0:00,offline,CYCLING,1614,378,14,27
3/29/2019 0:00,offline,TENNIS,1614,444,74,6
3/29/2019 0:00,offline,FOOTBALL,1614,217,7,31
3/29/2019 0:00,offline,BADMINTON,1618,1248,26,48
3/29/2019 0:00,offline,SKATE/ROLLER,1618,2880,90,32
3/29/2019 0:00,online,SKATE/ROLLER,191,6600,88,75
3/29/2019 0:00,offline,CROSSTRAIN,1618,1992,83,24
3/29/2019 0:00,offline,KAYAK/SUP,1614,25,1,25
3/29/2019 0:00,offline,JOG/RUN,1618,1909,23,83
3/29/2019 0:00,offline,KAYAK/SUP,1618,78,39,2
3/29/2019 0:00,offline,SWIMMING,1618,1904,34,56
3/29/2019 0:00,offline,TRIATHLON,1614,1116,12,93
3/29/2019 0:00,offline,YOGA,1614,4662,74,63
3/29/2019 0:00,offline,TABLE_TENNIS,1614,6030,90,67
3/29/2019 0:00,offline,SWIMMING,1614,608,38,16
3/29/2019 0:00,offline,SQUASH,1618,61,1,61
3/29/2019 0:00,online,TENNIS,191,8178,87,94
3/29/2019 0:00,online,KAYAK/SUP,191,4675,55,85
3/29/2019 0:00,offline,DIVING,1618,497,7,71
3/29/2019 0:00,offline,RUGBY,1618,1128,24,47
3/29/2019 0:00,online,GOLF,191,495,99,5
3/29/2019 0:00,offline,TABLE_TENNIS,1618,688,43,16
3/29/2019 0:00,offline,SKI,1614,882,63,14
3/29/2019 0:00,online,SURFING,191,1885,65,29
3/29/2019 0:00,offline,CLIMBING,1618,7068,93,76
3/29/2019 0:00,online,BADMINTON,191,3248,58,56
3/29/2019 0:00,online,SAILING,191,630,15,42
3/29/2019 0:00,offline,TRAIL,1618,8188,89,92
3/29/2019 0:00,offline,UNKNOWN,1614,1632,68,24
3/29/2019 0:00,online,CROSSTRAIN,191,112,2,56
3/29/2019 0:00,offline,HIKING/TREKKING,1614,5313,77,69
3/29/2019 0:00,online,PILATES,191,575,23,25
3/29/2019 0:00,offline,TRAIL,1614,4002,46,87
3/29/2019 0:00,online,SKI,191,322,14,23
3/29/2019 0:00,offline,GOLF,1618,3510,39,90
